fecha,tipo,departamento,dosis
2021-06-23,primera,Potosi,88714
2021-06-23,primera,Santa Cruz,444626
2021-06-23,primera,Tarija,94351
2021-06-23,segunda,Beni,21661
2021-06-23,segunda,Chuquisaca,39179
2021-06-23,segunda,Cochabamba,132342
2021-06-23,segunda,La Paz,162017
2021-06-23,segunda,Oruro,32994
2021-06-23,segunda,Pando,7523
2021-06-23,segunda,Potosi,29142
2021-06-23,segunda,Santa Cruz,168076
2021-06-23,segunda,Tarija,38930
2021-06-24,primera,Beni,84651
2021-06-24,primera,Chuquisaca,106437
2021-06-24,primera,Cochabamba,325510
2021-06-24,primera,La Paz,425288
2021-06-24,primera,Oruro,94564
2021-06-24,primera,Pando,38615
2021-06-24,primera,Potosi,89447
2021-06-24,primera,Santa Cruz,460685
2021-06-24,primera,Tarija,97962
2021-06-24,segunda,Beni,21859
2021-06-24,segunda,Chuquisaca,40211
2021-06-24,segunda,Cochabamba,134075
2021-06-24,segunda,La Paz,163725
2021-06-24,segunda,Oruro,33763
2021-06-24,segunda,Pando,7751
2021-06-24,segunda,Potosi,29628
2021-06-24,segunda,Santa Cruz,170669
2021-06-24,segunda,Tarija,39670
2021-06-25,primera,Beni,85300
2021-06-25,primera,Chuquisaca,108095
2021-06-25,primera,Cochabamba,332656
2021-06-25,primera,La Paz,434925
2021-06-25,primera,Oruro,95880
2021-06-25,primera,Pando,38761
2021-06-25,primera,Potosi,92046
2021-06-25,primera,Santa Cruz,477491
2021-06-25,primera,Tarija,101841
2021-06-25,segunda,Beni,22123
2021-06-25,segunda,Chuquisaca,41379
2021-06-25,segunda,Cochabamba,135368
2021-06-25,segunda,La Paz,165864
2021-06-25,segunda,Oruro,34787
2021-06-25,segunda,Pando,7897
2021-06-25,segunda,Potosi,30218
2021-06-25,segunda,Santa Cruz,175995
2021-06-25,segunda,Tarija,41937
2021-06-26,primera,Beni,85489
2021-06-26,primera,Chuquisaca,108580
2021-06-26,primera,Cochabamba,333168
2021-06-26,primera,La Paz,436619
2021-06-26,primera,Oruro,96875
2021-06-26,primera,Pando,38770
2021-06-26,primera,Potosi,92320
2021-06-26,primera,Santa Cruz,482171
2021-06-26,primera,Tarija,104290
2021-06-26,segunda,Beni,22199
2021-06-26,segunda,Chuquisaca,42130
2021-06-26,segunda,Cochabamba,135670
2021-06-26,segunda,La Paz,167128
2021-06-26,segunda,Oruro,35069
2021-06-26,segunda,Pando,7961
2021-06-26,segunda,Potosi,30369
2021-06-26,segunda,Santa Cruz,176571
2021-06-26,segunda,Tarija,42281
2021-06-27,primera,Beni,85588
2021-06-27,primera,Chuquisaca,108672
2021-06-27,primera,Cochabamba,333600
2021-06-27,primera,La Paz,437629
2021-06-27,primera,Oruro,96984
2021-06-27,primera,Pando,38808
2021-06-27,primera,Potosi,92649
2021-06-27,primera,Santa Cruz,489817
2021-06-27,primera,Tarija,104481
2021-06-27,segunda,Beni,22263
2021-06-27,segunda,Chuquisaca,42665
2021-06-27,segunda,Cochabamba,135864
2021-06-27,segunda,La Paz,168464
2021-06-27,segunda,Oruro,35237
2021-06-27,segunda,Pando,7993
2021-06-27,segunda,Potosi,30548
2021-06-27,segunda,Santa Cruz,176833
2021-06-27,segunda,Tarija,42415
2021-06-28,primera,Beni,86009
2021-06-28,primera,Chuquisaca,110022
2021-06-28,primera,Cochabamba,338663
2021-06-28,primera,La Paz,445199
2021-06-28,primera,Oruro,98245
2021-06-28,primera,Pando,38883
2021-06-28,primera,Potosi,93805
2021-06-28,primera,Santa Cruz,504391
2021-06-28,primera,Tarija,107893
2021-06-28,segunda,Beni,23102
2021-06-28,segunda,Chuquisaca,43715
2021-06-28,segunda,Cochabamba,139369
2021-06-28,segunda,La Paz,171730
2021-06-28,segunda,Oruro,35882
2021-06-28,segunda,Pando,8121
2021-06-28,segunda,Potosi,31304
2021-06-28,segunda,Santa Cruz,180259
2021-06-28,segunda,Tarija,43043
2021-06-29,primera,Beni,86591
2021-06-29,primera,Chuquisaca,111302
2021-06-29,primera,Cochabamba,343310
2021-06-29,primera,La Paz,452510
2021-06-29,primera,Oruro,100038
2021-06-29,primera,Pando,39021
2021-06-29,primera,Potosi,95426
2021-06-29,primera,Santa Cruz,518160
2021-06-29,primera,Tarija,111393
2021-06-29,segunda,Beni,23823
2021-06-29,segunda,Chuquisaca,44673
2021-06-29,segunda,Cochabamba,141612
2021-06-29,segunda,La Paz,176104
2021-06-29,segunda,Oruro,36851
2021-06-29,segunda,Pando,8250
2021-06-29,segunda,Potosi,32084
2021-06-29,segunda,Santa Cruz,184169
2021-06-29,segunda,Tarija,44086
2021-06-30,primera,Beni,87077
2021-06-30,primera,Chuquisaca,112444
2021-06-30,primera,Cochabamba,347897
2021-06-30,primera,La Paz,458753
2021-06-30,primera,Oruro,101357
2021-06-30,primera,Pando,39090
2021-06-30,primera,Potosi,96281
2021-06-30,primera,Santa Cruz,527751
2021-06-30,primera,Tarija,114663
2021-06-30,segunda,Beni,24584
2021-06-30,segunda,Chuquisaca,45357
2021-06-30,segunda,Cochabamba,144035
2021-06-30,segunda,La Paz,180476
2021-06-30,segunda,Oruro,37893
2021-06-30,segunda,Pando,8620
2021-06-30,segunda,Potosi,32445
2021-06-30,segunda,Santa Cruz,187181
2021-06-30,segunda,Tarija,44931
2021-07-01,primera,Beni,88095
2021-07-01,primera,Chuquisaca,114757
2021-07-01,primera,Cochabamba,356912
2021-07-01,primera,La Paz,469349
2021-07-01,primera,Oruro,103575
2021-07-01,primera,Pando,39314
2021-07-01,primera,Potosi,97545
2021-07-01,primera,Santa Cruz,538426
2021-07-01,primera,Tarija,119244
2021-07-01,segunda,Beni,25462
2021-07-01,segunda,Chuquisaca,45944
2021-07-01,segunda,Cochabamba,145659
2021-07-01,segunda,La Paz,185181
2021-07-01,segunda,Oruro,39459
2021-07-01,segunda,Pando,9219
2021-07-01,segunda,Potosi,33114
2021-07-01,segunda,Santa Cruz,190662
2021-07-01,segunda,Tarija,45627
2021-07-02,primera,Beni,89185
2021-07-02,primera,Chuquisaca,118275
2021-07-02,primera,Cochabamba,369116
2021-07-02,primera,La Paz,484244
2021-07-02,primera,Oruro,106810
2021-07-02,primera,Pando,39461
2021-07-02,primera,Potosi,99455
2021-07-02,primera,Santa Cruz,556530
2021-07-02,primera,Tarija,124692
2021-07-02,segunda,Beni,26225
2021-07-02,segunda,Chuquisaca,46540
2021-07-02,segunda,Cochabamba,146802
2021-07-02,segunda,La Paz,188897
2021-07-02,segunda,Oruro,41589
2021-07-02,segunda,Pando,9456
2021-07-02,segunda,Potosi,33507
2021-07-02,segunda,Santa Cruz,193717
2021-07-02,segunda,Tarija,46448
2021-07-03,primera,Beni,89412
2021-07-03,primera,Chuquisaca,119624
2021-07-03,primera,Cochabamba,371140
2021-07-03,primera,La Paz,486904
2021-07-03,primera,Oruro,107727
2021-07-03,primera,Pando,39481
2021-07-03,primera,Potosi,100759
2021-07-03,primera,Santa Cruz,560261
2021-07-03,primera,Tarija,127683
2021-07-03,segunda,Beni,26469
2021-07-03,segunda,Chuquisaca,46875
2021-07-03,segunda,Cochabamba,147019
2021-07-03,segunda,La Paz,189792
2021-07-03,segunda,Oruro,41948
2021-07-03,segunda,Pando,9488
2021-07-03,segunda,Potosi,33596
2021-07-03,segunda,Santa Cruz,194070
2021-07-03,segunda,Tarija,46664
2021-07-04,primera,Beni,89558
2021-07-04,primera,Chuquisaca,121414
2021-07-04,primera,Cochabamba,373197
2021-07-04,primera,La Paz,489471
2021-07-04,primera,Oruro,108221
2021-07-04,primera,Pando,39508
2021-07-04,primera,Potosi,102295
2021-07-04,primera,Santa Cruz,571750
2021-07-04,primera,Tarija,129040
2021-07-04,segunda,Beni,26645
2021-07-04,segunda,Chuquisaca,47278
2021-07-04,segunda,Cochabamba,147380
2021-07-04,segunda,La Paz,190542
2021-07-04,segunda,Oruro,42012
2021-07-04,segunda,Pando,9511
2021-07-04,segunda,Potosi,34171
2021-07-04,segunda,Santa Cruz,194235
2021-07-04,segunda,Tarija,46766
2021-07-05,primera,Beni,90275
2021-07-05,primera,Chuquisaca,123480
2021-07-05,primera,Cochabamba,379744
2021-07-05,primera,La Paz,497109
2021-07-05,primera,Oruro,109599
2021-07-05,primera,Pando,39560
2021-07-05,primera,Potosi,103184
2021-07-05,primera,Santa Cruz,586420
2021-07-05,primera,Tarija,132755
2021-07-05,segunda,Beni,27424
2021-07-05,segunda,Chuquisaca,47498
2021-07-05,segunda,Cochabamba,149413
2021-07-05,segunda,La Paz,191663
2021-07-05,segunda,Oruro,42178
2021-07-05,segunda,Pando,9841
2021-07-05,segunda,Potosi,34411
2021-07-05,segunda,Santa Cruz,196316
2021-07-05,segunda,Tarija,47042
2021-07-06,primera,Beni,91656
2021-07-06,primera,Chuquisaca,127403
2021-07-06,primera,Cochabamba,391861
2021-07-06,primera,La Paz,515929
2021-07-06,primera,Oruro,113445
2021-07-06,primera,Pando,39661
2021-07-06,primera,Potosi,105586
2021-07-06,primera,Santa Cruz,614905
2021-07-06,primera,Tarija,137674
2021-07-06,segunda,Beni,27904
2021-07-06,segunda,Chuquisaca,47887
2021-07-06,segunda,Cochabamba,152226
2021-07-06,segunda,La Paz,193140
2021-07-06,segunda,Oruro,42850
2021-07-06,segunda,Pando,10104
2021-07-06,segunda,Potosi,35033
2021-07-06,segunda,Santa Cruz,199099
2021-07-06,segunda,Tarija,47655
2021-07-07,primera,Beni,93538
2021-07-07,primera,Chuquisaca,130885
2021-07-07,primera,Cochabamba,401681
2021-07-07,primera,La Paz,528989
2021-07-07,primera,Oruro,115999
2021-07-07,primera,Pando,39772
2021-07-07,primera,Potosi,107954
2021-07-07,primera,Santa Cruz,641236
2021-07-07,primera,Tarija,144245
2021-07-07,segunda,Beni,29170
2021-07-07,segunda,Chuquisaca,48490
2021-07-07,segunda,Cochabamba,155139
2021-07-07,segunda,La Paz,195252
2021-07-07,segunda,Oruro,44192
2021-07-07,segunda,Pando,10856
2021-07-07,segunda,Potosi,35691
2021-07-07,segunda,Santa Cruz,202265
2021-07-07,segunda,Tarija,48682
2021-07-08,primera,Beni,95026
2021-07-08,primera,Chuquisaca,133590
2021-07-08,primera,Cochabamba,410017
2021-07-08,primera,La Paz,539790
2021-07-08,primera,Oruro,117894
2021-07-08,primera,Pando,39943
2021-07-08,primera,Potosi,110081
2021-07-08,primera,Santa Cruz,654189
2021-07-08,primera,Tarija,149036
2021-07-08,segunda,Beni,29818
2021-07-08,segunda,Chuquisaca,49088
2021-07-08,segunda,Cochabamba,157572
2021-07-08,segunda,La Paz,198084
2021-07-08,segunda,Oruro,45280
2021-07-08,segunda,Pando,11484
2021-07-08,segunda,Potosi,36240
2021-07-08,segunda,Santa Cruz,204658
2021-07-08,segunda,Tarija,50012
2021-07-09,primera,Beni,96254
2021-07-09,primera,Chuquisaca,136565
2021-07-09,primera,Cochabamba,417984
2021-07-09,primera,La Paz,552244
2021-07-09,primera,Oruro,120490
2021-07-09,primera,Pando,40082
2021-07-09,primera,Potosi,112836
2021-07-09,primera,Santa Cruz,660136
2021-07-09,primera,Tarija,153341
2021-07-09,segunda,Beni,30425
2021-07-09,segunda,Chuquisaca,49533
2021-07-09,segunda,Cochabamba,159077
2021-07-09,segunda,La Paz,199889
2021-07-09,segunda,Oruro,45856
2021-07-09,segunda,Pando,12057
2021-07-09,segunda,Potosi,36696
2021-07-09,segunda,Santa Cruz,206458
2021-07-09,segunda,Tarija,50681
2021-07-10,primera,Beni,96291
2021-07-10,primera,Chuquisaca,137753
2021-07-10,primera,Cochabamba,419919
2021-07-10,primera,La Paz,555156
2021-07-10,primera,Oruro,121050
2021-07-10,primera,Pando,40096
2021-07-10,primera,Potosi,114166
2021-07-10,primera,Santa Cruz,665109
2021-07-10,primera,Tarija,154535
2021-07-10,segunda,Beni,30443
2021-07-10,segunda,Chuquisaca,49733
2021-07-10,segunda,Cochabamba,159396
2021-07-10,segunda,La Paz,200585
2021-07-10,segunda,Oruro,46018
2021-07-10,segunda,Pando,12072
2021-07-10,segunda,Potosi,36990
2021-07-10,segunda,Santa Cruz,206734
2021-07-10,segunda,Tarija,50872
2021-07-11,primera,Beni,96334
2021-07-11,primera,Chuquisaca,138711
2021-07-11,primera,Cochabamba,421051
2021-07-11,primera,La Paz,556773
2021-07-11,primera,Oruro,121279
2021-07-11,primera,Pando,40127
2021-07-11,primera,Potosi,114717
2021-07-11,primera,Santa Cruz,677101
2021-07-11,primera,Tarija,155138
2021-07-11,segunda,Beni,30622
2021-07-11,segunda,Chuquisaca,50026
2021-07-11,segunda,Cochabamba,159872
2021-07-11,segunda,La Paz,201032
2021-07-11,segunda,Oruro,46077
2021-07-11,segunda,Pando,12147
2021-07-11,segunda,Potosi,37179
2021-07-11,segunda,Santa Cruz,208326
2021-07-11,segunda,Tarija,51009
2021-07-12,primera,Beni,97460
2021-07-12,primera,Chuquisaca,141080
2021-07-12,primera,Cochabamba,429161
2021-07-12,primera,La Paz,568625
2021-07-12,primera,Oruro,123263
2021-07-12,primera,Pando,40250
2021-07-12,primera,Potosi,116384
2021-07-12,primera,Santa Cruz,698712
2021-07-12,primera,Tarija,158631
2021-07-12,segunda,Beni,31350
2021-07-12,segunda,Chuquisaca,50452
2021-07-12,segunda,Cochabamba,161703
2021-07-12,segunda,La Paz,205393
2021-07-12,segunda,Oruro,46889
2021-07-12,segunda,Pando,12711
2021-07-12,segunda,Potosi,38092
2021-07-12,segunda,Santa Cruz,210461
2021-07-12,segunda,Tarija,51628
2021-07-13,primera,Beni,98395
2021-07-13,primera,Chuquisaca,144244
2021-07-13,primera,Cochabamba,437793
2021-07-13,primera,La Paz,581120
2021-07-13,primera,Oruro,124976
2021-07-13,primera,Pando,40362
2021-07-13,primera,Potosi,119081
2021-07-13,primera,Santa Cruz,720779
2021-07-13,primera,Tarija,162615
2021-07-13,segunda,Beni,32004
2021-07-13,segunda,Chuquisaca,51106
2021-07-13,segunda,Cochabamba,163228
2021-07-13,segunda,La Paz,208828
2021-07-13,segunda,Oruro,47572
2021-07-13,segunda,Pando,13460
2021-07-13,segunda,Potosi,38841
2021-07-13,segunda,Santa Cruz,214163
2021-07-13,segunda,Tarija,52189
2021-07-13,única,Beni,0
2021-07-13,única,Chuquisaca,0
2021-07-13,única,Cochabamba,0
2021-07-13,única,La Paz,0
2021-07-13,única,Oruro,0
2021-07-13,única,Pando,0
2021-07-13,única,Potosi,0
2021-07-13,única,Santa Cruz,0
2021-07-13,única,Tarija,0
2021-07-14,primera,Beni,99323
2021-07-14,primera,Chuquisaca,147527
2021-07-14,primera,Cochabamba,447018
2021-07-14,primera,La Paz,592399
2021-07-14,primera,Oruro,126472
2021-07-14,primera,Pando,40466
2021-07-14,primera,Potosi,121106
2021-07-14,primera,Santa Cruz,741116
2021-07-14,primera,Tarija,166285
2021-07-14,segunda,Beni,32826
2021-07-14,segunda,Chuquisaca,51982
2021-07-14,segunda,Cochabamba,166005
2021-07-14,segunda,La Paz,212469
2021-07-14,segunda,Oruro,48058
2021-07-14,segunda,Pando,14296
2021-07-14,segunda,Potosi,39643
2021-07-14,segunda,Santa Cruz,218836
2021-07-14,segunda,Tarija,52772
2021-07-14,única,Beni,0
2021-07-14,única,Chuquisaca,0
2021-07-14,única,Cochabamba,0
2021-07-14,única,La Paz,182
2021-07-14,única,Oruro,0
2021-07-14,única,Pando,0
2021-07-14,única,Potosi,0
2021-07-14,única,Santa Cruz,0
2021-07-14,única,Tarija,0
2021-07-15,primera,Beni,100446
2021-07-15,primera,Chuquisaca,150124
2021-07-15,primera,Cochabamba,453988
2021-07-15,primera,La Paz,604493
2021-07-15,primera,Oruro,128125
2021-07-15,primera,Pando,40570
2021-07-15,primera,Potosi,122700
2021-07-15,primera,Santa Cruz,757811
2021-07-15,primera,Tarija,169804
2021-07-15,segunda,Beni,33688
2021-07-15,segunda,Chuquisaca,53214
2021-07-15,segunda,Cochabamba,171603
2021-07-15,segunda,La Paz,217837
2021-07-15,segunda,Oruro,48864
2021-07-15,segunda,Pando,15120
2021-07-15,segunda,Potosi,40441
2021-07-15,segunda,Santa Cruz,230214
2021-07-15,segunda,Tarija,55666
2021-07-15,única,Beni,0
2021-07-15,única,Chuquisaca,0
2021-07-15,única,Cochabamba,0
2021-07-15,única,La Paz,493
2021-07-15,única,Oruro,0
2021-07-15,única,Pando,0
2021-07-15,única,Potosi,0
2021-07-15,única,Santa Cruz,118
2021-07-15,única,Tarija,0
2021-07-16,primera,Beni,101448
2021-07-16,primera,Chuquisaca,153351
2021-07-16,primera,Cochabamba,461793
2021-07-16,primera,La Paz,604890
2021-07-16,primera,Oruro,130128
2021-07-16,primera,Pando,40788
2021-07-16,primera,Potosi,124668
2021-07-16,primera,Santa Cruz,771409
2021-07-16,primera,Tarija,173189
2021-07-16,segunda,Beni,34231
2021-07-16,segunda,Chuquisaca,55318
2021-07-16,segunda,Cochabamba,178364
2021-07-16,segunda,La Paz,218058
2021-07-16,segunda,Oruro,50393
2021-07-16,segunda,Pando,15708
2021-07-16,segunda,Potosi,41158
2021-07-16,segunda,Santa Cruz,243481
2021-07-16,segunda,Tarija,58768
2021-07-16,única,Beni,0
2021-07-16,única,Chuquisaca,0
2021-07-16,única,Cochabamba,0
2021-07-16,única,La Paz,532
2021-07-16,única,Oruro,0
2021-07-16,única,Pando,0
2021-07-16,única,Potosi,0
2021-07-16,única,Santa Cruz,6761
2021-07-16,única,Tarija,0
2021-07-17,primera,Beni,101645
2021-07-17,primera,Chuquisaca,154925
2021-07-17,primera,Cochabamba,465406
2021-07-17,primera,La Paz,606804
2021-07-17,primera,Oruro,130582
2021-07-17,primera,Pando,40871
2021-07-17,primera,Potosi,125419
2021-07-17,primera,Santa Cruz,773871
2021-07-17,primera,Tarija,174760
2021-07-17,segunda,Beni,34345
2021-07-17,segunda,Chuquisaca,55858
2021-07-17,segunda,Cochabamba,178841
2021-07-17,segunda,La Paz,219521
2021-07-17,segunda,Oruro,51584
2021-07-17,segunda,Pando,15955
2021-07-17,segunda,Potosi,41395
2021-07-17,segunda,Santa Cruz,246044
2021-07-17,segunda,Tarija,60492
2021-07-17,única,Beni,0
2021-07-17,única,Chuquisaca,0
2021-07-17,única,Cochabamba,0
2021-07-17,única,La Paz,569
2021-07-17,única,Oruro,0
2021-07-17,única,Pando,0
2021-07-17,única,Potosi,0
2021-07-17,única,Santa Cruz,12884
2021-07-17,única,Tarija,0
2021-07-18,primera,Beni,101800
2021-07-18,primera,Chuquisaca,155670
2021-07-18,primera,Cochabamba,469941
2021-07-18,primera,La Paz,617441
2021-07-18,primera,Oruro,130797
2021-07-18,primera,Pando,40884
2021-07-18,primera,Potosi,126157
2021-07-18,primera,Santa Cruz,780044
2021-07-18,primera,Tarija,176257
2021-07-18,segunda,Beni,34370
2021-07-18,segunda,Chuquisaca,56222
2021-07-18,segunda,Cochabamba,179066
2021-07-18,segunda,La Paz,220348
2021-07-18,segunda,Oruro,51649
2021-07-18,segunda,Pando,15961
2021-07-18,segunda,Potosi,41682
2021-07-18,segunda,Santa Cruz,251333
2021-07-18,segunda,Tarija,60687
2021-07-18,única,Beni,0
2021-07-18,única,Chuquisaca,0
2021-07-18,única,Cochabamba,0
2021-07-18,única,La Paz,656
2021-07-18,única,Oruro,0
2021-07-18,única,Pando,0
2021-07-18,única,Potosi,0
2021-07-18,única,Santa Cruz,17255
2021-07-18,única,Tarija,0
2021-07-19,primera,Beni,102717
2021-07-19,primera,Chuquisaca,158466
2021-07-19,primera,Cochabamba,476690
2021-07-19,primera,La Paz,627083
2021-07-19,primera,Oruro,132690
2021-07-19,primera,Pando,40965
2021-07-19,primera,Potosi,128056
2021-07-19,primera,Santa Cruz,793085
2021-07-19,primera,Tarija,179166
2021-07-19,segunda,Beni,35082
2021-07-19,segunda,Chuquisaca,57551
2021-07-19,segunda,Cochabamba,185272
2021-07-19,segunda,La Paz,231513
2021-07-19,segunda,Oruro,53101
2021-07-19,segunda,Pando,16794
2021-07-19,segunda,Potosi,42885
2021-07-19,segunda,Santa Cruz,267628
2021-07-19,segunda,Tarija,63792
2021-07-19,única,Beni,0
2021-07-19,única,Chuquisaca,0
2021-07-19,única,Cochabamba,0
2021-07-19,única,La Paz,1077
2021-07-19,única,Oruro,0
2021-07-19,única,Pando,0
2021-07-19,única,Potosi,0
2021-07-19,única,Santa Cruz,25593
2021-07-19,única,Tarija,0
2021-07-20,primera,Beni,103677
2021-07-20,primera,Chuquisaca,161051
2021-07-20,primera,Cochabamba,483417
2021-07-20,primera,La Paz,635502
2021-07-20,primera,Oruro,134055
2021-07-20,primera,Pando,41090
2021-07-20,primera,Potosi,129906
2021-07-20,primera,Santa Cruz,805109
2021-07-20,primera,Tarija,182355
2021-07-20,segunda,Beni,35927
2021-07-20,segunda,Chuquisaca,58838
2021-07-20,segunda,Cochabamba,190451
2021-07-20,segunda,La Paz,240986
2021-07-20,segunda,Oruro,54322
2021-07-20,segunda,Pando,17662
2021-07-20,segunda,Potosi,44097
2021-07-20,segunda,Santa Cruz,282204
2021-07-20,segunda,Tarija,66977
2021-07-20,única,Beni,0
2021-07-20,única,Chuquisaca,0
2021-07-20,única,Cochabamba,0
2021-07-20,única,La Paz,1528
2021-07-20,única,Oruro,0
2021-07-20,única,Pando,0
2021-07-20,única,Potosi,0
2021-07-20,única,Santa Cruz,37893
2021-07-20,única,Tarija,0
2021-07-21,primera,Beni,104742
2021-07-21,primera,Chuquisaca,163808
2021-07-21,primera,Cochabamba,489306
2021-07-21,primera,La Paz,645269
2021-07-21,primera,Oruro,135401
2021-07-21,primera,Pando,41201
2021-07-21,primera,Potosi,131551
2021-07-21,primera,Santa Cruz,815918
2021-07-21,primera,Tarija,185805
2021-07-21,segunda,Beni,36739
2021-07-21,segunda,Chuquisaca,60113
2021-07-21,segunda,Cochabamba,196444
2021-07-21,segunda,La Paz,250173
2021-07-21,segunda,Oruro,55887
2021-07-21,segunda,Pando,18432
2021-07-21,segunda,Potosi,45406
2021-07-21,segunda,Santa Cruz,294958
2021-07-21,segunda,Tarija,70528
2021-07-21,única,Beni,0
2021-07-21,única,Chuquisaca,0
2021-07-21,única,Cochabamba,0
2021-07-21,única,La Paz,2207
2021-07-21,única,Oruro,0
2021-07-21,única,Pando,0
2021-07-21,única,Potosi,178
2021-07-21,única,Santa Cruz,51950
2021-07-21,única,Tarija,0
2021-07-22,primera,Beni,105532
2021-07-22,primera,Chuquisaca,165597
2021-07-22,primera,Cochabamba,495065
2021-07-22,primera,La Paz,652591
2021-07-22,primera,Oruro,136702
2021-07-22,primera,Pando,41314
2021-07-22,primera,Potosi,132935
2021-07-22,primera,Santa Cruz,824488
2021-07-22,primera,Tarija,188603
2021-07-22,segunda,Beni,37632
2021-07-22,segunda,Chuquisaca,62082
2021-07-22,segunda,Cochabamba,205708
2021-07-22,segunda,La Paz,261841
2021-07-22,segunda,Oruro,57607
2021-07-22,segunda,Pando,19352
2021-07-22,segunda,Potosi,46903
2021-07-22,segunda,Santa Cruz,307209
2021-07-22,segunda,Tarija,74616
2021-07-22,única,Beni,0
2021-07-22,única,Chuquisaca,0
2021-07-22,única,Cochabamba,0
2021-07-22,única,La Paz,4517
2021-07-22,única,Oruro,0
2021-07-22,única,Pando,0
2021-07-22,única,Potosi,1027
2021-07-22,única,Santa Cruz,66437
2021-07-22,única,Tarija,0
2021-07-23,primera,Beni,106317
2021-07-23,primera,Chuquisaca,167454
2021-07-23,primera,Cochabamba,500197
2021-07-23,primera,La Paz,658164
2021-07-23,primera,Oruro,138096
2021-07-23,primera,Pando,41440
2021-07-23,primera,Potosi,134244
2021-07-23,primera,Santa Cruz,832805
2021-07-23,primera,Tarija,191113
2021-07-23,segunda,Beni,38627
2021-07-23,segunda,Chuquisaca,64964
2021-07-23,segunda,Cochabamba,217088
2021-07-23,segunda,La Paz,275418
2021-07-23,segunda,Oruro,60109
2021-07-23,segunda,Pando,20049
2021-07-23,segunda,Potosi,48518
2021-07-23,segunda,Santa Cruz,323170
2021-07-23,segunda,Tarija,78723
2021-07-23,única,Beni,0
2021-07-23,única,Chuquisaca,0
2021-07-23,única,Cochabamba,0
2021-07-23,única,La Paz,8125
2021-07-23,única,Oruro,0
2021-07-23,única,Pando,0
2021-07-23,única,Potosi,3075
2021-07-23,única,Santa Cruz,76753
2021-07-23,única,Tarija,71
2021-07-24,primera,Beni,106438
2021-07-24,primera,Chuquisaca,168369
2021-07-24,primera,Cochabamba,502100
2021-07-24,primera,La Paz,659613
2021-07-24,primera,Oruro,138543
2021-07-24,primera,Pando,41495
2021-07-24,primera,Potosi,134825
2021-07-24,primera,Santa Cruz,834923
2021-07-24,primera,Tarija,192350
2021-07-24,segunda,Beni,38658
2021-07-24,segunda,Chuquisaca,66437
2021-07-24,segunda,Cochabamba,219951
2021-07-24,segunda,La Paz,277694
2021-07-24,segunda,Oruro,60744
2021-07-24,segunda,Pando,20386
2021-07-24,segunda,Potosi,49172
2021-07-24,segunda,Santa Cruz,325875
2021-07-24,segunda,Tarija,81223
2021-07-24,única,Beni,0
2021-07-24,única,Chuquisaca,0
2021-07-24,única,Cochabamba,0
2021-07-24,única,La Paz,11028
2021-07-24,única,Oruro,45
2021-07-24,única,Pando,0
2021-07-24,única,Potosi,3659
2021-07-24,única,Santa Cruz,80970
2021-07-24,única,Tarija,192
2021-07-25,primera,Beni,106491
2021-07-25,primera,Chuquisaca,168795
2021-07-25,primera,Cochabamba,504351
2021-07-25,primera,La Paz,660244
2021-07-25,primera,Oruro,138878
2021-07-25,primera,Pando,41606
2021-07-25,primera,Potosi,135275
2021-07-25,primera,Santa Cruz,839038
2021-07-25,primera,Tarija,193457
2021-07-25,segunda,Beni,38660
2021-07-25,segunda,Chuquisaca,67404
2021-07-25,segunda,Cochabamba,220747
2021-07-25,segunda,La Paz,279257
2021-07-25,segunda,Oruro,60941
2021-07-25,segunda,Pando,20575
2021-07-25,segunda,Potosi,49482
2021-07-25,segunda,Santa Cruz,331921
2021-07-25,segunda,Tarija,82222
2021-07-25,única,Beni,0
2021-07-25,única,Chuquisaca,0
2021-07-25,única,Cochabamba,0
2021-07-25,única,La Paz,22298
2021-07-25,única,Oruro,45
2021-07-25,única,Pando,0
2021-07-25,única,Potosi,3962
2021-07-25,única,Santa Cruz,85822
2021-07-25,única,Tarija,301
2021-07-26,primera,Beni,107270
2021-07-26,primera,Chuquisaca,170386
2021-07-26,primera,Cochabamba,509555
2021-07-26,primera,La Paz,663264
2021-07-26,primera,Oruro,140633
2021-07-26,primera,Pando,41790
2021-07-26,primera,Potosi,136189
2021-07-26,primera,Santa Cruz,846232
2021-07-26,primera,Tarija,195416
2021-07-26,segunda,Beni,40162
2021-07-26,segunda,Chuquisaca,70516
2021-07-26,segunda,Cochabamba,231201
2021-07-26,segunda,La Paz,292748
2021-07-26,segunda,Oruro,64021
2021-07-26,segunda,Pando,21352
2021-07-26,segunda,Potosi,51605
2021-07-26,segunda,Santa Cruz,352850
2021-07-26,segunda,Tarija,87041
2021-07-26,única,Beni,0
2021-07-26,única,Chuquisaca,0
2021-07-26,única,Cochabamba,0
2021-07-26,única,La Paz,27974
2021-07-26,única,Oruro,45
2021-07-26,única,Pando,0
2021-07-26,única,Potosi,4514
2021-07-26,única,Santa Cruz,96199
2021-07-26,única,Tarija,593
2021-07-27,primera,Beni,108223
2021-07-27,primera,Chuquisaca,172184
2021-07-27,primera,Cochabamba,515075
2021-07-27,primera,La Paz,666052
2021-07-27,primera,Oruro,141992
2021-07-27,primera,Pando,42042
2021-07-27,primera,Potosi,137412
2021-07-27,primera,Santa Cruz,853930
2021-07-27,primera,Tarija,197826
2021-07-27,segunda,Beni,41823
2021-07-27,segunda,Chuquisaca,73460
2021-07-27,segunda,Cochabamba,240643
